run_id,placement_id,design_name,aspect_ratio,core_util,density,synth_strategy,io_mode,time_driven,routability_driven,cts_max_wire,cts_buf_dist,cts_cluster_size,cts_cluster_dia,skew_setup,skew_hold,setup_slack,hold_slack,setup_tns,hold_tns,setup_vio_count,hold_vio_count,power_total,wirelength,utilization,clock_buffers,clock_inverters,timing_repair_buffers,def_path,saif_path,timing_path_csv


10,ethmac_run_20260309_121427,ethmac,1.4,61,0.67,AREA 2,1,1,1,147,123,26,44,0.923453,-0.892459,1.88224,-0.314293,0,-292.706,0,9332,0.0735655,1154240,0.654824,887,609,584,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_121427/timing_paths.csv
11,ethmac_run_20260309_121427,ethmac,1.4,61,0.67,AREA 2,1,1,1,159,71,19,56,0.856513,-0.707911,1.88597,-0.16866,0,-306.23,0,9325,0.0693642,1151340,0.648343,880,205,584,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_121427/timing_paths.csv
12,ethmac_run_20260309_121427,ethmac,1.4,61,0.67,AREA 2,1,1,1,138,105,13,39,0.969445,-0.830786,1.89578,-0.172926,0,-358.918,0,9344,0.0800325,1172630,0.66413,1492,449,584,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_121427/timing_paths.csv
13,ethmac_run_20260309_121427,ethmac,1.4,61,0.67,AREA 2,1,1,1,204,132,29,44,0.720361,-0.70837,1.88315,-0.16622,0,-291.514,0,9324,0.0735001,1153720,0.654716,871,609,584,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_121427/timing_paths.csv
14,ethmac_run_20260309_121427,ethmac,1.4,61,0.67,AREA 2,1,1,1,143,135,21,40,1.02112,-0.968731,1.88818,-0.193526,0,-328.453,0,9337,0.0777823,1160910,0.66113,1139,736,584,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_121427/timing_paths.csv
15,ethmac_run_20260309_121427,ethmac,1.4,61,0.67,AREA 2,1,1,1,218,134,29,39,0.686527,-0.668382,1.91376,-0.173413,0,-341.312,0,9330,0.080579,1169380,0.664974,1373,609,584,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_121427/timing_paths.csv
16,ethmac_run_20260309_121427,ethmac,1.4,61,0.67,AREA 2,1,1,1,251,111,17,44,0.716,-0.718231,1.89399,-0.169844,0,-324.912,0,9327,0.0736155,1156560,0.654543,1015,425,584,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_121427/timing_paths.csv
17,ethmac_run_20260309_121427,ethmac,1.4,61,0.67,AREA 2,1,1,1,240,78,27,53,0.702885,-0.553723,1.90952,-0.166995,0,-259.173,0,9321,0.0707403,1148550,0.650485,777,427,584,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_121427/timing_paths.csv
18,ethmac_run_20260309_121427,ethmac,1.4,61,0.67,AREA 2,1,1,1,179,90,27,64,0.71121,-0.557378,1.90073,-0.166875,0,-247.662,0,9315,0.0683759,1145720,0.646846,677,334,584,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_121427/timing_paths.csv
19,ethmac_run_20260309_121427,ethmac,1.4,61,0.67,AREA 2,1,1,1,280,143,28,60,0.697337,-0.553508,1.89501,-0.165958,0,-244.365,0,9316,0.0693629,1147160,0.648093,670,338,584,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_121427/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_121427/timing_paths.csv
20,ethmac_run_20260309_122600,ethmac,0.7,67,0.81,DELAY 3,1,1,1,208,135,30,62,0.752488,-0.752555,1.60427,-0.187509,0,-190.608,0,8967,0.069868,1143800,0.70743,541,338,884,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_122600/timing_paths.csv
21,ethmac_run_20260309_122600,ethmac,0.7,67,0.81,DELAY 3,1,1,1,196,79,16,67,0.689417,-0.632441,1.65611,-0.173825,0,-291.038,0,9196,0.0696815,1159270,0.707347,852,38,884,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_122600/timing_paths.csv
22,ethmac_run_20260309_122600,ethmac,0.7,67,0.81,DELAY 3,1,1,1,247,136,30,38,0.716206,-0.676628,1.60968,-0.183289,0,-268.966,0,9103,0.0784606,1182000,0.722207,1021,668,884,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_122600/timing_paths.csv
23,ethmac_run_20260309_122600,ethmac,0.7,67,0.81,DELAY 3,1,1,1,146,146,13,47,0.956831,-0.908785,1.62268,-0.276119,0,-313.808,0,9209,0.071827,1166540,0.711033,1024,86,884,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_122600/timing_paths.csv
24,ethmac_run_20260309_122600,ethmac,0.7,67,0.81,DELAY 3,1,1,1,269,115,27,59,0.754373,-0.76711,1.60496,-0.27705,0,-205.601,0,9041,0.0685216,1142040,0.705272,584,191,884,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_122600/timing_paths.csv
25,ethmac_run_20260309_122600,ethmac,0.7,67,0.81,DELAY 3,1,1,1,251,83,17,37,0.701867,-0.646239,1.61363,-0.190551,0,-281.679,0,9116,0.0801413,1189720,0.724605,1155,637,884,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_122600/timing_paths.csv
26,ethmac_run_20260309_122600,ethmac,0.7,67,0.81,DELAY 3,1,1,1,131,94,22,62,0.853623,-0.828943,1.73258,-0.307804,0,-244.832,0,9150,0.0691346,1151400,0.70602,712,84,884,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_122600/timing_paths.csv
27,ethmac_run_20260309_122600,ethmac,0.7,67,0.81,DELAY 3,1,1,1,203,128,14,64,0.691384,-0.688337,1.62584,-0.171116,0,-305.824,0,9191,0.0711709,1166310,0.70961,921,39,884,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_122600/timing_paths.csv
28,ethmac_run_20260309_122600,ethmac,0.7,67,0.81,DELAY 3,1,1,1,159,91,18,58,0.795278,-0.816793,1.58106,-0.226428,0,-275.835,0,9183,0.0700955,1159010,0.707676,810,62,884,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_122600/timing_paths.csv
29,ethmac_run_20260309_122600,ethmac,0.7,67,0.81,DELAY 3,1,1,1,242,131,30,40,0.716099,-0.68072,1.58331,-0.189701,0,-250.942,0,9023,0.0773797,1181140,0.720038,919,596,884,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_122600/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_122600/timing_paths.csv
30,ethmac_run_20260309_123938,ethmac,2.0,65,0.84,DELAY 1,0,1,1,262,102,13,36,0.686304,-0.680425,0.858636,-0.169993,0,-268.798,0,8648,0.0722134,1260230,0.692071,1035,94,821,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_123938/timing_paths.csv
31,ethmac_run_20260309_123938,ethmac,2.0,65,0.84,DELAY 1,0,1,1,168,85,27,64,1.12051,-1.12053,0.870134,-0.535328,0,-184.79,0,8590,0.065266,1195140,0.68082,550,47,821,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_123938/timing_paths.csv
32,ethmac_run_20260309_123938,ethmac,2.0,65,0.84,DELAY 1,0,1,1,138,120,16,66,0.948876,-1.13759,0.863285,-0.292889,0,-257.101,0,8745,0.0692031,1235450,0.68718,859,28,821,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_123938/timing_paths.csv
33,ethmac_run_20260309_123938,ethmac,2.0,65,0.84,DELAY 1,0,1,1,197,146,30,70,0.939664,-0.976698,0.871104,-0.54822,0,-170.855,0,8553,0.0642816,1183770,0.679177,447,43,821,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_123938/timing_paths.csv
34,ethmac_run_20260309_123938,ethmac,2.0,65,0.84,DELAY 1,0,1,1,181,124,15,58,0.731179,-0.723568,0.872983,-0.179089,0,-261.986,0,8787,0.069006,1232420,0.687064,870,48,821,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_123938/timing_paths.csv
35,ethmac_run_20260309_123938,ethmac,2.0,65,0.84,DELAY 1,0,1,1,179,98,19,55,0.544438,-0.544763,0.871271,-0.166623,0,-233.444,0,8680,0.0684221,1224760,0.685772,733,56,821,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_123938/timing_paths.csv
36,ethmac_run_20260309_123938,ethmac,2.0,65,0.84,DELAY 1,0,1,1,140,140,29,60,1.12797,-1.1115,0.868016,-0.398587,0,-177.526,0,8557,0.065711,1192610,0.681546,558,90,821,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_123938/timing_paths.csv
37,ethmac_run_20260309_123938,ethmac,2.0,65,0.84,DELAY 1,0,1,1,187,98,15,68,0.695547,-0.692331,0.848633,-0.171047,0,-259.628,0,8742,0.069724,1239220,0.687969,887,27,821,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_123938/timing_paths.csv
38,ethmac_run_20260309_123938,ethmac,2.0,65,0.84,DELAY 1,0,1,1,253,105,18,38,0.540229,-0.535652,0.870085,-0.165737,0,-238.843,0,8635,0.0712246,1238290,0.690495,888,175,821,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_123938/timing_paths.csv
39,ethmac_run_20260309_123938,ethmac,2.0,65,0.84,DELAY 1,0,1,1,198,127,30,52,0.878091,-0.881604,0.867919,-0.332165,0,-162.206,0,8316,0.068969,1209830,0.686658,553,286,821,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_123938/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_123938/timing_paths.csv
40,ethmac_run_20260309_133455,ethmac,1.0,67,0.82,DELAY 4,1,1,1,158,143,24,52,0.711868,-0.784731,1.20573,-0.174663,0,-4.57512,0,56,0.0729181,1224010,0.727923,828,512,406,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_133455/timing_paths.csv
41,ethmac_run_20260309_133455,ethmac,1.0,67,0.82,DELAY 4,1,1,1,159,123,19,35,0.802579,-0.844751,1.18002,-0.182377,0,-5.07266,0,64,0.0906087,1317100,0.755598,1916,965,406,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_133455/timing_paths.csv
42,ethmac_run_20260309_133455,ethmac,1.0,67,0.82,DELAY 4,1,1,1,268,97,15,45,0.684267,-0.670897,1.1954,-0.184319,0,-4.88104,0,57,0.079089,1256510,0.737506,1369,492,406,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_133455/timing_paths.csv
43,ethmac_run_20260309_133455,ethmac,1.0,67,0.82,DELAY 4,1,1,1,173,112,16,60,0.856874,-0.829428,1.19768,-0.184238,0,-4.98149,0,62,0.0684495,1214430,0.72101,896,117,406,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_133455/timing_paths.csv
44,ethmac_run_20260309_133455,ethmac,1.0,67,0.82,DELAY 4,1,1,1,280,130,21,50,0.73836,-0.730812,1.20782,-0.170208,0,-4.69604,0,57,0.0734105,1222590,0.728847,912,551,406,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_133455/timing_paths.csv
45,ethmac_run_20260309_133455,ethmac,1.0,67,0.82,DELAY 4,1,1,1,203,127,12,45,0.681,-0.673124,1.19875,-0.167904,0,-4.86651,0,58,0.0787097,1257990,0.736729,1420,345,406,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_133455/timing_paths.csv
46,ethmac_run_20260309_133455,ethmac,1.0,67,0.82,DELAY 4,1,1,1,254,111,23,66,0.723904,-0.676503,1.20678,-0.175313,0,-4.49595,0,53,0.0676807,1205300,0.719666,706,238,406,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_133455/timing_paths.csv
47,ethmac_run_20260309_133455,ethmac,1.0,67,0.82,DELAY 4,1,1,1,154,132,16,65,0.999356,-1.1099,1.19451,-0.433337,0,-7.17028,0,79,0.0677857,1212590,0.72007,863,99,406,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_133455/timing_paths.csv
48,ethmac_run_20260309_133455,ethmac,1.0,67,0.82,DELAY 4,1,1,1,247,85,20,52,0.720762,-0.701543,1.18835,-0.172542,0,-4.65396,0,54,0.0721244,1219790,0.726801,890,443,406,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_133455/timing_paths.csv
49,ethmac_run_20260309_133455,ethmac,1.0,67,0.82,DELAY 4,1,1,1,272,113,28,44,0.701724,-0.665495,1.1887,-0.177375,0,-4.99102,0,59,0.0800316,1257690,0.739005,1302,645,406,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_133455/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_133455/timing_paths.csv
50,ethmac_run_20260309_143058,ethmac,1.4,49,0.57,AREA 1,0,0,1,169,144,21,61,0.741984,-0.741499,1.41086,-0.170242,0,-291.575,0,9340,0.068544,1131000,0.523982,775,248,573,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_143058/timing_paths.csv
51,ethmac_run_20260309_143058,ethmac,1.4,49,0.57,AREA 1,0,0,1,221,87,19,53,0.574041,-0.605743,1.42109,-0.160201,0,-308.712,0,9346,0.0714983,1137260,0.527559,926,354,573,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_143058/timing_paths.csv
52,ethmac_run_20260309_143058,ethmac,1.4,49,0.57,AREA 1,0,0,1,179,121,29,57,0.546097,-0.54591,1.38442,-0.162235,0,-257.358,0,9331,0.0714478,1133370,0.527287,748,435,573,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_143058/timing_paths.csv
53,ethmac_run_20260309_143058,ethmac,1.4,49,0.57,AREA 1,0,0,1,196,149,26,51,0.699814,-0.719822,1.36752,-0.159692,0,-269.908,0,9340,0.0713737,1132630,0.52754,778,479,573,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_143058/timing_paths.csv
54,ethmac_run_20260309_143058,ethmac,1.4,49,0.57,AREA 1,0,0,1,274,116,24,44,0.554397,-0.577676,1.38007,-0.179841,0,-327.346,0,9349,0.0780778,1143970,0.535472,1105,703,573,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_143058/timing_paths.csv
55,ethmac_run_20260309_143058,ethmac,1.4,49,0.57,AREA 1,0,0,1,229,119,21,36,0.667724,-0.690655,1.43386,-0.168646,0,-367.817,0,9361,0.086556,1157730,0.545892,1698,972,573,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_143058/timing_paths.csv
56,ethmac_run_20260309_143058,ethmac,1.4,49,0.57,AREA 1,0,0,1,157,110,14,40,0.705855,-0.804779,1.42107,-0.173652,0,-358.195,0,9356,0.0811932,1152380,0.539474,1495,728,573,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_143058/timing_paths.csv
57,ethmac_run_20260309_143058,ethmac,1.4,49,0.57,AREA 1,0,0,1,130,95,18,58,1.11408,-1.12182,1.4026,-0.520922,0,-333.145,0,9425,0.0694813,1139240,0.525233,980,182,573,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_143058/timing_paths.csv
58,ethmac_run_20260309_143058,ethmac,1.4,49,0.57,AREA 1,0,0,1,252,88,12,69,0.735823,-0.748989,1.44357,-0.183685,0,-363.266,0,9356,0.0696131,1142810,0.525405,1082,30,573,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_143058/timing_paths.csv
59,ethmac_run_20260309_143058,ethmac,1.4,49,0.57,AREA 1,0,0,1,212,104,20,54,0.55416,-0.557613,1.42887,-0.155457,0,-301.44,0,9346,0.0718336,1137290,0.527769,866,376,573,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_143058/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_143058/timing_paths.csv
60,ethmac_run_20260309_144038,ethmac,2.0,50,0.62,DELAY 3,1,0,0,203,111,25,46,0.793735,-0.8698,1.70558,-0.178989,0,-250.825,0,9254,0.0738298,1211680,0.537816,784,425,939,../dataset_with_def/placement_files/ethmac_run_20260309_144038/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_144038/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_144038/timing_paths.csv
61,ethmac_run_20260309_144038,ethmac,2.0,50,0.62,DELAY 3,1,0,0,255,119,17,38,0.730949,-0.727851,1.7494,-0.168472,0,-311.053,0,9305,0.0780264,1220060,0.543192,1102,511,939,../dataset_with_def/placement_files/ethmac_run_20260309_144038/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_144038/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_144038/timing_paths.csv
62,ethmac_run_20260309_144038,ethmac,2.0,50,0.62,DELAY 3,1,0,0,219,117,21,49,0.70587,-0.734691,1.69815,-0.181312,0,-274.604,0,9279,0.072466,1211610,0.536007,814,270,939,../dataset_with_def/placement_files/ethmac_run_20260309_144038/ethmac.def,../dataset_with_def/placement_files/ethmac_run_20260309_144038/ethmac.saif,../dataset_with_def/placement_files/ethmac_run_20260309_144038/timing_paths.csv
